GRID    10110053        83.2185 25.     52.2714 
GRID      110054        84.6343 -25.    52.0917 
GRID    10110054        84.6343 25.     52.0917 
GRID      110099        108.453 -83.97  52.0925 
GRID    10110099        108.453 83.97   52.0925 
GRID      110100        107.036 -83.97  52.2725 
GRID    10110100        107.036 83.97   52.2725 
GRID      110101        106.489 -83.97  52.3457 
GRID    10110101        106.489 83.97   52.3457 
GRID      110102        105.078 -83.97  52.5278 
GRID    10110102        105.078 83.97   52.5278 
GRID      110103        103.666 -83.97  52.6761 
GRID    10110103        103.666 83.97   52.6761 
GRID      110104        103.017 -83.97  52.7263 
GRID    10110104        103.017 83.97   52.7263 
GRID      110105        101.639 -83.97  52.7748 
GRID    10110105        101.639 83.97   52.7748 
GRID      110106        100.261 -83.97  52.729  
GRID    10110106        100.261 83.97   52.729  
GRID      110107        99.7234 -83.97  52.6746 
GRID    10110107        99.7234 83.97   52.6746 
GRID      110108        98.47   -83.97  52.3839 
GRID    10110108        98.47   83.97   52.3839 
GRID      110109        83.2491 -26.429 52.3447 
GRID    10110109        83.2491 26.429  52.3447 
GRID      110110        81.9004 -25.952752.4949 
GRID    10110110        81.9004 25.9527 52.4949 
GRID      110111        80.5516 -25.476352.6272 
GRID    10110111        80.5516 25.4763 52.6272 
GRID      110112        77.9002 -28.592252.73   
GRID    10110112        77.9002 28.5922 52.73   
GRID      110113        78.3342 -27.394852.7706 
GRID    10110113        78.3342 27.3948 52.7706 
GRID      110114        78.7685 -26.197452.7681 
GRID    10110114        78.7685 26.1974 52.7681 
GRID      110115        84.936  -25.746952.0917 
GRID    10110115        84.936  25.7469 52.0917 
GRID      110116        83.7188 -26.239152.2715 
GRID    10110116        83.7188 26.2391 52.2715 
GRID      110117        80.2675 -27.635 52.7256 
GRID    10110117        80.2675 27.635  52.7256 
GRID      110118        81.758  -27.032 52.5645 
GRID    10110118        81.758  27.032  52.5645 
GRID      110119        79.0835 -28.113652.7748 
GRID    10110119        79.0835 28.1136 52.7748 
GRID      110120        77.4381 -28.779 52.6764 
GRID    10110120        77.4381 28.779  52.6764 
GRID      110121        76.3613 -29.214452.3888 
GRID    10110121        76.3613 29.2144 52.3888 
GRID      110122        86.6934 -30.098652.0918 
GRID    10110122        86.6934 30.0986 52.0918 
GRID      110123        86.1077 -28.648 52.0918 
GRID    10110123        86.1077 28.648  52.0918 
GRID      110124        85.5219 -27.197552.0918 
GRID    10110124        85.5219 27.1975 52.0918 
GRID      110125        85.4758 -30.590752.2716 
GRID    10110125        85.4758 30.5907 52.2716 
GRID      110126        84.8906 -29.140252.2715 
GRID    10110126        84.8906 29.1402 52.2715 
GRID      110127        84.3047 -27.689652.2715 
GRID    10110127        84.3047 27.6896 52.2715 
GRID      110128        85.0058 -30.780752.3449 
GRID    10110128        85.0058 30.7807 52.3449 
GRID      110129        84.4208 -29.330152.3447 
GRID    10110129        84.4208 29.3301 52.3447 
GRID      110130        83.835  -27.879652.3447 
GRID    10110130        83.835  27.8796 52.3447 
GRID      110131        79.7349 -26.317552.7256 
GRID    10110131        79.7349 26.3175 52.7256 
GRID      110132        82.0261 -31.986652.7256 
GRID    10110132        82.0261 31.9866 52.7256 
GRID      110133        81.4388 -30.536152.7256 
GRID    10110133        81.4388 30.5361 52.7256 
GRID      110134        80.8529 -29.085552.7256 
GRID    10110134        80.8529 29.0855 52.7256 
GRID      110135        77.4163 -27.394852.73   
GRID    10110135        77.4163 27.3948 52.73   
GRID      110136        76.9327 -26.197452.73   
GRID    10110136        76.9327 26.1974 52.73   
GRID      110137        79.6579 -32.943852.73   
GRID    10110137        79.6579 32.9438 52.73   
GRID      110138        79.0714 -31.493352.73   
GRID    10110138        79.0714 31.4933 52.73   
GRID      110139        78.4856 -30.042852.73   
GRID    10110139        78.4856 30.0428 52.73   
